ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45786840.0,36065.0,-,MERCEDES-BENZ,Sprinter,1994,Microbus,Yes,Diesel,2.2 Turbo,137600 km,4,Manual,Rear,>5,Left wheel,White,2.0
45787342.0,62722.0,-,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2.5 Turbo,84000 km,4,Tiptronic,4x4,4-May,Left wheel,Red,12.0
45640812.0,18817.0,609,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.5,511200 km,4,Automatic,Front,4-May,Left wheel,White,12.0
45803441.0,10515.0,639,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,427300,4,Automatic,Front,4-May,Left wheel,Silver,
45656630.0,392.0,761,TOYOTA,Prius,2021,Hatchback,Yes,Hybrid,1.8,708800 km,4,Automatic,Front,4-May,Left wheel,White,12.0
45593590.0,8467.0,585,CHEVROLET,Cruze,2019,Sedan,No,Petrol,1.8,583700 km,4,Manual,Front,4-May,Left wheel,Blue,4.0
45660276.0,941.0,1850,LEXUS,RX 400,2022,Jeep,Yes,Hybrid,3.5,638300 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0
45614804.0,19444.0,-,MITSUBISHI,L 200,2007,Pickup,No,Diesel,2.5 Turbo,382551 km,4,Manual,4x4,4-May,Left wheel,Black,0.0
45416515.0,35438.0,-,BMW,X6,1994,Jeep,Yes,Petrol,4.4 Turbo,115000 km,8,Tiptronic,4x4,4-May,Left wheel,Silver,12.0
45781525.0,11917.0,-,SUBARU,Forester,2009,Jeep,Yes,Petrol,2,484500 km,4,Automatic,4x4,4-May,Right-hand drive,White,4.0
45322212.0,12231.0,761,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,488200 km,4,Automatic,Front,4-May,Left wheel,Black,8.0
45789627.0,12231.0,-,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,506400 km,4,Automatic,Front,4-May,Right-hand drive,Black,2.0
45720276.0,15681.0,1055,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5 Turbo,412400 km,6,Automatic,4x4,4-May,Left wheel,Black,0.0
43104819.0,10976.0,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,0 km,4,Variator,Front,4-May,Right-hand drive,Orange,2.0
45797455.0,44517.0,1091,HYUNDAI,H1,1987,Universal,Yes,Diesel,2.5,0 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45803436.0,15053.0,765,HYUNDAI,Sonata,2009,Sedan,Yes,LPG,2,266800 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45654832.0,26657.0,919,MERCEDES-BENZ,ML 350,2002,Jeep,Yes,Diesel,3,353200 km,6,Automatic,4x4,4-May,Left wheel,White,12.0
45766089.0,1254.0,639,AUDI,A4,2022,Sedan,Yes,Petrol,2,580800 km,4,Automatic,4x4,4-May,Left wheel,Grey,0.0
45719666.0,17876.0,-,FIAT,500,2004,Coupe,Yes,Petrol,1.4 Turbo,360900 km,4,Manual,Front,2-Mar,Left wheel,White,8.0
45761992.0,24775.0,456,TOYOTA,Camry se,1999,Sedan,Yes,Hybrid,2.5,309557 km,6,Variator,Front,4-May,Left wheel,Black,10.0
45651149.0,3763.0,779,TOYOTA,Camry,2021,Sedan,Yes,Hybrid,2.5,530300 km,4,Automatic,Front,4-May,Left wheel,White,12.0
45813938.0,470.0,1273,MERCEDES-BENZ,ML 350,2022,Jeep,Yes,Petrol,3.5,697600 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0
45772894.0,7213.0,-,OPEL,Combo,2018,Goods wagon,No,Diesel,1.7 Turbo,589769 km,16,Manual,Front,2-Mar,Left wheel,Blue,2.0
45417465.0,26343.0,259,CHEVROLET,Volt,2002,Hatchback,No,Plug-in Hybrid,1.4,248900 km,4,Automatic,Front,4-May,Left wheel,Silver,10.0
45813731.0,3920.0,645,TOYOTA,Prius,2021,Hatchback,Yes,Hybrid,1.8,739100 km,4,Automatic,Front,4-May,Left wheel,Silver,0.0
45803411.0,13485.0,765,HYUNDAI,Sonata,2008,Sedan,Yes,LPG,2,495700 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45772611.0,6272.0,934,NISSAN,Altima,2015,Sedan,Yes,Petrol,2.5,509100 km,4,Automatic,Front,4-May,Left wheel,White,12.0
45795519.0,16465.0,431,FORD,C-MAX,2016,Hatchback,No,Plug-in Hybrid,2,0 km,4,Automatic,Front,4-May,Left wheel,White,0.0
45810134.0,11964.0,761,CHEVROLET,Lacetti,2012,Sedan,,Petrol,1.8,500800 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45772787.0,16621.0,1172,MERCEDES-BENZ,E 350,2007,Sedan,Yes,Diesel,3.5,513547 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0
45793931.0,10976.0,528,NISSAN,Versa,2010,Hatchback,Yes,Petrol,1.6,699500 km,4,Automatic,Front,4-May,Left wheel,Sky blue,8.0
45786988.0,17249.0,-,SUBARU,Impreza,2002,Sedan,No,Petrol,2.5 Turbo,397100 km,4,Manual,4x4,4-May,Left wheel,Black,4.0
45764655.0,3293.0,832,TOYOTA,Tacoma,2021,Jeep,Yes,Petrol,2.7,682100 km,4,Automatic,Rear,4-May,Left wheel,Grey,12.0
45686742.0,21953.0,1327,NISSAN,X-Terra,2007,Jeep,Yes,Petrol,4,498837 km,6,Automatic,4x4,4-May,Left wheel,Silver,6.0
43719159.0,13998.0,707,MITSUBISHI,Outlander,2011,Jeep,Yes,Petrol,2,,4,Tiptronic,4x4,4-May,Left wheel,Black,8.0
45814500.0,15681.0,-,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0 Turbo,390300 km,4,Automatic,Front,4-May,Left wheel,Black,6.0
45809431.0,22197.0,609,HONDA,FIT,2005,Hatchback,Yes,Petrol,1.3,150412 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45680606.0,8467.0,-,RENAULT,Megane,2015,Goods wagon,No,Petrol,1.6,570000 km,4,Manual,Front,4-May,Left wheel,White,0.0
45793346.0,8778.0,362,CHEVROLET,Spark,2015,Sedan,Yes,Petrol,1,513600 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45813177.0,1176.0,779,VOLKSWAGEN,Passat,2022,Sedan,Yes,Petrol,2.5,573700 km,5,Automatic,Front,4-May,Left wheel,Black,12.0
45809044.0,4704.0,790,DAEWOO,Lacetti,2017,Sedan,Yes,Petrol,1.6,100462 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45806760.0,3293.0,1083,CADILLAC,SRX,2022,Jeep,Yes,Petrol,3.6,165445 km,6,Automatic,Front,4-May,Left wheel,Black,12.0
45812675.0,470.0,738,CHEVROLET,Cruze,2022,Hatchback,Yes,Petrol,1.4,604300 km,4,Automatic,Front,4-May,Left wheel,Red,12.0
45803047.0,33243.0,639,HYUNDAI,Santa FE,1995,Jeep,Yes,Diesel,2,47519 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45041731.0,21639.0,639,LINCOLN,MKZ,2005,Sedan,Yes,Petrol,2.0 Turbo,405170 km,4,Automatic,Front,4-May,Left wheel,Black,10.0
45816511.0,549.0,586,HYUNDAI,Elantra,2022,Sedan,Yes,Petrol,1.8,65676 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
43805739.0,20.0,-,HONDA,FIT,2022,Hatchback,No,Petrol,1.3,752300 km,4,Automatic,Front,4-May,Right-hand drive,Silver,4.0
45809638.0,16766.0,473,CHEVROLET,Cruze,2007,Sedan,Yes,Petrol,1.4,484000 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45810538.0,21768.0,642,CHEVROLET,Orlando,2004,Jeep,Yes,Diesel,2,326800 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45789833.0,13000.0,-,FORD,Transit,2011,Microbus,No,Diesel,2.4 Turbo,451100 km,4,Manual,Rear,4-May,Left wheel,White,1.0
45730077.0,,971,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,55510 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45810524.0,109764.0,1575,TOYOTA,Land Cruiser Prado,2018,Jeep,No,Diesel,3.0 Turbo,27000 km,6,Automatic,4x4,4-May,Left wheel,White,6.0
45804503.0,22947.0,836,HYUNDAI,Tucson,2003,Jeep,Yes,Diesel,2,294300 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45772528.0,18817.0,639,AUDI,A6,2001,Sedan,Yes,Petrol,2,384400 km,4,Automatic,4x4,4-May,Left wheel,Black,0.0
45656471.0,282.0,1399,LEXUS,RX 450,2022,Jeep,Yes,Hybrid,3.5,623800 km,6,Automatic,Front,4-May,Left wheel,Silver,12.0
45642064.0,1098.0,394,TOYOTA,Camry,2022,Sedan,Yes,Hybrid,2.5,637300 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
45725137.0,15524.0,586,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,495200 km,4,Automatic,Front,4-May,Left wheel,Blue,8.0
45768505.0,7213.0,-,LAND ROVER,Range Rover,2015,Jeep,Yes,Diesel,2.5 Turbo,499600 km,6,Manual,4x4,4-May,Left wheel,Black,12.0
45813530.0,627.0,761,TOYOTA,Prius,2022,Hatchback,Yes,Hybrid,1.8,606800 km,4,Automatic,Front,4-May,Left wheel,Red,0.0
45754998.0,3293.0,502,TOYOTA,Prius,2021,Hatchback,Yes,Hybrid,1.5,596200 km,4,Automatic,Front,4-May,Left wheel,Red,12.0
45797373.0,8097.0,1047,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,512400 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45805861.0,9100.0,-,VOLVO,XC90,2016,Jeep,Yes,Petrol,2.5 Turbo,586500 km,6,Automatic,4x4,4-May,Left wheel,Green,6.0
40132311.0,6272.0,1268,HONDA,FIT,2020,Hatchback,Yes,Hybrid,1.5,582100 km,4,Variator,Front,4-May,Right-hand drive,Sky blue,2.0
45523677.0,549.0,1077,TOYOTA,CHR,2022,Jeep,Yes,Petrol,2,752600 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0
45584228.0,5331.0,-,BMW,318,2017,Sedan,No,Petrol,1.9,472800 km,4,Tiptronic,Rear,4-May,Right-hand drive,Black,4.0
45761056.0,470.0,530,NISSAN,Juke,2022,Jeep,Yes,Petrol,,720900 km,4,Automatic,4x4,4-May,Left wheel,Blue,0.0
45802045.0,15289.0,836,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,350600 km,4,Automatic,Front,4-May,,Black,4.0
45786015.0,7213.0,-,HONDA,FIT,2016,Hatchback,No,Petrol,1.5,602700 km,4,Tiptronic,Front,4-May,Right-hand drive,Blue,0.0
45764881.0,16621.0,1172,MERCEDES-BENZ,E 350,2009,,Yes,Diesel,3.5,379913 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0
45759888.0,15681.0,1811,LEXUS,GX 460,2009,Jeep,Yes,Petrol,4.6,433500 km,8,Automatic,4x4,4-May,Left wheel,Silver,0.0
45779055.0,13172.0,994,TOYOTA,Prius,2006,Sedan,No,Hybrid,1.8,469400 km,4,Variator,Front,4-May,Left wheel,Red,6.0
45759230.0,862.0,2455,LEXUS,GX 470,2022,Jeep,Yes,Petrol,4.7,608400 km,8,Automatic,4x4,4-May,Left wheel,White,0.0
45782226.0,11604.0,490,HONDA,Insight EX,2014,Hatchback,No,Hybrid,1.3,474500 km,4,Variator,Front,4-May,Left wheel,Grey,
45796609.0,14113.0,-,MERCEDES-BENZ,C 230,2012,Sedan,Yes,Petrol,2.5 Turbo,400700 km,6,Tiptronic,Rear,4-May,Left wheel,Black,8.0
45730756.0,45633.0,831,SSANGYONG,Actyon,1986,Jeep,Yes,Petrol,1.6,0 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45793565.0,10976.0,-,DODGE,Durango,2015,Jeep,Yes,LPG,5.7,569900 km,8,Automatic,4x4,4-May,Left wheel,Blue,6.0
45759099.0,12858.0,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,435400 km,8,Automatic,4x4,4-May,Left wheel,Black,0.0
45457244.0,14113.0,843,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.5,366300 km,4,Variator,Front,4-May,Left wheel,Red,0.0
45810456.0,26096.0,730,CHEVROLET,Orlando,1999,Jeep,Yes,Diesel,1.6,127900 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45637397.0,8450.0,-,MERCEDES-BENZ,C 180,2012,Sedan,No,Petrol,1.8,504100 km,4,Manual,Rear,4-May,Left wheel,Silver,12.0
45801721.0,18798.0,583,HYUNDAI,Elantra,2006,Sedan,Yes,Petrol,1.6,321900 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45802937.0,43880.0,891,HYUNDAI,Santa FE,1990,Jeep,Yes,Diesel,2,0 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45815897.0,3293.0,585,HYUNDAI,Elantra,2019,Sedan,Yes,Petrol,1.8,616068 km,4,Automatic,Front,4-May,Left wheel,Blue,12.0
45793323.0,27911.0,-,MERCEDES-BENZ,C 250,2002,Sedan,Yes,Petrol,1.8 Turbo,193800 km,4,Tiptronic,Rear,4-May,Left wheel,Beige,8.0
45097806.0,14426.0,645,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,541100,4,Tiptronic,Front,4-May,Left wheel,White,12.0
45604925.0,18189.0,-,TOYOTA,Prius,2005,Hatchback,No,Hybrid,1.8,407000 km,6,Automatic,Front,4-May,Left wheel,Silver,8.0
45803114.0,9565.0,765,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,569400 km,4,Automatic,Front,4-May,Left wheel,Orange,4.0
45808576.0,392.0,642,AUDI,A5,2022,Coupe,Yes,Petrol,2,654700 km,4,Automatic,4x4,2-Mar,Left wheel,Black,12.0
45806580.0,28225.0,1055,TOYOTA,Camry,1999,Sedan,Yes,Petrol,3.5,265300 km,6,Tiptronic,Front,4-May,Left wheel,Black,8.0
45775446.0,18817.0,-,MERCEDES-BENZ,Vito,2006,Microbus,No,Diesel,2.2 Turbo,436700 km,6,Manual,Rear,2-Mar,Left wheel,Grey,3.0
45765599.0,3763.0,1714,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,678100 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0
45810640.0,6272.0,364,CHEVROLET,Spark,2016,Hatchback,Yes,Petrol,1,484400 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45760414.0,12231.0,-,FORD,Transit,2012,Microbus,No,Diesel,2.5 Turbo,483200 km,4,Manual,Rear,4-May,Left wheel,Blue,2.0
45764110.0,46728.0,1811,LEXUS,GX 460,1986,Jeep,Yes,Petrol,4.6,0 km,8,Automatic,4x4,4-May,Left wheel,Black,0.0
45797379.0,27921.0,777,HYUNDAI,H1,2003,Minivan,Yes,Diesel,2.5,234300 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45732142.0,40983.0,640,HYUNDAI,Santa FE,1991,Jeep,Yes,Diesel,2,65900 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45712377.0,19444.0,308,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.8,424200 km,4,Automatic,Front,4-May,Left wheel,White,10.0
45764993.0,706.0,1234,MAZDA,CX-9,2020,Sedan,Yes,Petrol,3.7,605100 km,6,,4x4,4-May,Left wheel,Silver,12.0
45769818.0,282.0,2455,LEXUS,GX 470,2022,Jeep,Yes,Petrol,4.7,686800 km,8,Automatic,4x4,4-May,Left wheel,Black,0.0
45808972.0,8643.0,790,DAEWOO,Lacetti,2017,Sedan,Yes,Petrol,1.6,485700 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45793823.0,18817.0,333,FORD,Fusion,2009,Sedan,Yes,Hybrid,2,385000,5,Automatic,Front,4-May,Left wheel,Grey,6.0
45759581.0,13015.0,562,CHEVROLET,Trax,2009,Jeep,No,Petrol,1.4 Turbo,519000 km,4,Automatic,4x4,4-May,Left wheel,White,0.0
45797674.0,20005.0,531,HYUNDAI,Elantra,2005,Sedan,Yes,Petrol,1.6,314200 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45793743.0,7213.0,966,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,567500 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45068539.0,10820.0,751,MITSUBISHI,Lancer GT,2014,Hatchback,No,Petrol,2.4,544700 km,4,Automatic,Front,4-May,Left wheel,Blue,10.0
45677435.0,12074.0,761,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,549500,4,Automatic,,4-May,Left wheel,Red,6.0
32558066.0,11133.0,382,KIA,Optima,2009,Sedan,Yes,Hybrid,2.4,583400 km,4,Automatic,Front,4-May,Left wheel,White,10.0
45760536.0,10036.0,1267,TOYOTA,Aqua,2015,Hatchback,No,Hybrid,1.5,600600 km,4,Automatic,Front,4-May,Right-hand drive,Silver,2.0
45802541.0,106668.0,1176,HYUNDAI,Santa FE,2019,Minivan,Yes,Diesel,2.2,14480 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45617460.0,43278.0,1091,TOYOTA,RAV 4,1990,Jeep,No,Petrol,2.5,0 km,4,Automatic,4x4,4-May,Left wheel,Carnelian red,0.0
45531846.0,19444.0,650,CHEVROLET,Cruze,2008,Sedan,No,Petrol,1.4 Turbo,343900 km,4,Tiptronic,Front,4-May,Left wheel,Brown,10.0
45809937.0,15577.0,639,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2,459200 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
44922777.0,16465.0,690,CHEVROLET,Malibu LT,2007,Sedan,No,Petrol,1.5 Turbo,394600 km,4,Automatic,Front,4-May,Left wheel,Silver,8.0
45787383.0,9408.0,-,MITSUBISHI,Montero,2013,Jeep,No,LPG,3,591800 km,6,Automatic,Rear,4-May,Left wheel,Black,4.0
45791869.0,15367.0,-,NISSAN,Rogue SL,2011,Jeep,No,Petrol,2.5,397500 km,4,Variator,Front,4-May,Left wheel,Black,8.0
45769654.0,1568.0,1172,TOYOTA,Highlander,2021,Jeep,Yes,Hybrid,3.5,661200 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0
45778474.0,12544.0,-,FORD,Transit,1999,Microbus,No,Diesel,2.4,0 km,4,Manual,Rear,2-Mar,Left wheel,White,0.0
45653533.0,282.0,1598,MERCEDES-BENZ,ML 350,2022,Jeep,Yes,Diesel,3,647800 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0
45802988.0,13642.0,707,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,503100 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45768377.0,30734.0,2151,LEXUS,GX 470,1999,Jeep,Yes,Petrol,4.7,276300 km,8,Automatic,4x4,4-May,Left wheel,Black,0.0
45653734.0,314.0,1646,LEXUS,GX 460,2022,Jeep,Yes,Petrol,4.6,714900,8,Automatic,4x4,4-May,Left wheel,Black,0.0
45807067.0,9408.0,-,BMW,225,2013,Sedan,Yes,Petrol,2.5,581500 km,8,Tiptronic,Rear,4-May,Left wheel,Black,6.0
45810913.0,941.0,781,CHEVROLET,Cruze,2020,Sedan,Yes,Petrol,1.4,517600 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
45769914.0,549.0,781,SUBARU,Forester,2020,Jeep,Yes,Petrol,2.5,686800 km,4,Automatic,4x4,4-May,Left wheel,Blue,0.0
44960266.0,26657.0,-,HYUNDAI,Azera,2001,Sedan,Yes,Petrol,3.3,331580 km,6,Tiptronic,Front,4-May,Left wheel,Black,12.0
45767454.0,282.0,640,AUDI,A4,2022,Sedan,Yes,Petrol,2,785800 km,4,Automatic,4x4,4-May,Left wheel,Black,0.0
45730167.0,40092.0,831,SSANGYONG,Actyon,1995,Jeep,Yes,Petrol,1.6,0 km,4,Automatic,Front,4-May,Left wheel,Blue,4.0
45803025.0,33243.0,765,HYUNDAI,Santa FE,1998,,Yes,Diesel,2,183300 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45396155.0,17405.0,761,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,510500 km,4,Automatic,Front,4-May,Left wheel,Grey,6.0
45788720.0,24462.0,777,TOYOTA,Camry,2002,Sedan,Yes,Petrol,2.5,242200 km,4,Tiptronic,Front,4-May,Left wheel,Grey,0.0
43683199.0,216391.0,-,MERCEDES-BENZ,G 65 AMG G63 AMG,2013,Jeep,Yes,Petrol,5.5 Turbo,54000 km,8,Tiptronic,4x4,4-May,Left wheel,Black,12.0
45805763.0,13172.0,521,CHEVROLET,Cruze RS,2011,Sedan,Yes,Petrol,1.4 Turbo,403700 km,4,Automatic,Front,>5,Left wheel,Red,12.0
45814792.0,314.0,1053,MERCEDES-BENZ,E 350,2021,Sedan,Yes,Petrol,3.5,716300 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0
45809085.0,50560.0,1079,CHEVROLET,Captiva,2018,Jeep,Yes,Diesel,2,37691 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
41337510.0,40.0,-,HONDA,,2022,Hatchback,No,Petrol,1.5,701700 km,4,Automatic,Front,4-May,Right-hand drive,Grey,4.0
45731726.0,24148.0,777,HYUNDAI,H1,2001,Minivan,Yes,Diesel,2.5,181900 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45416765.0,18033.0,-,HYUNDAI,Sonata S,2006,Sedan,No,Petrol,1.8,321288 km,4,Automatic,Front,4-May,Left wheel,White,6.0
45193511.0,70.0,-,TOYOTA,Prius,2022,Sedan,Yes,Hybrid,1.8 Turbo,610700 km,6,Automatic,4x4,4-May,Left wheel,Grey,6.0
45802255.0,36899.0,777,HYUNDAI,H1,1993,Minivan,Yes,Diesel,2.5,115700 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45772781.0,470.0,2225,LEXUS,GX 460,2021,Jeep,Yes,Petrol,4.6,725300 km,8,Automatic,4x4,4-May,Left wheel,White,0.0
45784722.0,15677.0,761,TOYOTA,Prius,2006,Sedan,Yes,Hybrid,1.8,535300 km,4,Automatic,Front,4-May,Left wheel,Silver,10.0
43285133.0,8154.0,642,FORD,Focus,2017,Sedan,No,Petrol,2,536064 km,4,Automatic,Front,4-May,Left wheel,Blue,12.0
45049508.0,86243.0,-,BMW,X6 40D,2012,Jeep,Yes,Diesel,4,202000 km,6,Tiptronic,4x4,4-May,Left wheel,Black,10.0
45802181.0,10349.0,-,TOYOTA,Yaris,2016,Hatchback,No,Petrol,1,482900 km,3,Automatic,Front,4-May,Left wheel,Grey,2.0
43656877.0,26657.0,-,HYUNDAI,Elantra,1995,Sedan,No,Petrol,2,322600 km,4,Tiptronic,Front,4-May,Left wheel,Carnelian red,12.0
45802338.0,13485.0,-,HONDA,FIT,2011,Hatchback,No,Petrol,1.5,579604 km,4,Variator,Front,4-May,Right-hand drive,Black,6.0
45777866.0,8154.0,-,OPEL,Zafira,2015,Minivan,No,Petrol,1.8,426500 km,4,Manual,Front,4-May,Left wheel,Silver,4.0
45726811.0,24123.0,642,SSANGYONG,Korando,1999,Jeep,Yes,Diesel,2,276900 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45633845.0,6429.0,1405,BMW,X5,2017,Jeep,Yes,Diesel,3,98707 km,6,Automatic,4x4,4-May,Left wheel,Grey,0.0
45449784.0,7527.0,-,AUDI,A4,2014,Sedan,Yes,Petrol,2.0 Turbo,672775 km,4,Tiptronic,4x4,,Left wheel,Silver,6.0
45789399.0,16308.0,-,TOYOTA,Prius C,2010,Hatchback,No,Petrol,1.5,450600 km,4,Automatic,Front,4-May,Left wheel,Black,6.0
45809643.0,13589.0,639,CHEVROLET,Cruze,2010,Sedan,Yes,Diesel,2,492922 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45762461.0,706.0,503,HONDA,FIT,2022,Jeep,Yes,Petrol,1.5,640400 km,4,Automatic,Front,4-May,Left wheel,White,0.0
45725946.0,16408.0,707,SSANGYONG,Actyon,2009,Sedan,Yes,Diesel,2,395700 km,4,Automatic,Front,4-May,,Black,4.0
45656709.0,314.0,586,TOYOTA,Prius,2022,Hatchback,Yes,Hybrid,1.8,666100 km,4,Automatic,Front,4-May,Left wheel,White,12.0
45012965.0,65858.0,919,LAND ROVER,Land Rover Sport,,Jeep,Yes,Diesel,3.0 Turbo,110000 km,6,Tiptronic,4x4,4-May,Left wheel,Black,12.0
45810289.0,21639.0,1885,PORSCHE,Cayenne,2006,Jeep,Yes,Petrol,4.8,372854 km,8,Automatic,4x4,4-May,Left wheel,White,12.0
45773547.0,392.0,779,TOYOTA,Camry,2022,Jeep,Yes,Hybrid,2.5,493800 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
44732673.0,15053.0,-,HONDA,FIT GP-5,2006,Hatchback,No,Hybrid,1.5,536723 km,4,Automatic,4x4,4-May,Right-hand drive,Silver,4.0
42008617.0,50.0,-,TOYOTA,Aqua,2020,Sedan,No,Hybrid,1.5,693900 km,4,Automatic,Rear,4-May,Right-hand drive,Black,0.0
45557162.0,5900.0,1236,TOYOTA,Vitz,2019,Hatchback,No,Petrol,1.3,595400 km,4,Automatic,4x4,4-May,Right-hand drive,Silver,4.0
45809082.0,10192.0,761,DAEWOO,Lacetti,2014,Sedan,Yes,Petrol,1.8,509900 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45771872.0,2901.0,843,TOYOTA,Prius,2019,Sedan,Yes,Hybrid,1.5,535400 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
45781363.0,15681.0,586,FORD,Transit Connect,2008,Goods wagon,No,Diesel,1.8 Turbo,498700 km,4,Manual,Front,2-Mar,Left wheel,White,4.0
45771462.0,46728.0,1811,LEXUS,GX 460,1985,Jeep,Yes,Petrol,4.6,0 km,8,Automatic,4x4,4-May,Left wheel,Black,0.0
45815099.0,941.0,834,TOYOTA,Venza,2020,Jeep,Yes,Petrol,2.7,733300 km,4,Automatic,4x4,4-May,Left wheel,Silver,12.0
45765383.0,470.0,353,LEXUS,CT 200h,2022,Hatchback,Yes,Hybrid,1.8,635500 km,4,Automatic,Front,4-May,Left wheel,Grey,0.0
43720197.0,150533.0,-,JAGUAR,F-type R,2015,Sedan,Yes,Petrol,5.0 Turbo,31000 km,8,Tiptronic,Rear,2-Mar,Left wheel,Orange,6.0
45727624.0,28830.0,639,SSANGYONG,Korando,1999,Jeep,Yes,Diesel,2,302300 km,4,Automatic,Front,4-May,Left wheel,Blue,4.0
45801429.0,12720.0,531,HYUNDAI,Accent,2010,Sedan,Yes,Diesel,1.6,426700 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45816303.0,627.0,1104,BMW,X5,2022,Jeep,Yes,Petrol,3,795300 km,6,Automatic,4x4,4-May,Left wheel,White,12.0
45764104.0,30734.0,2151,LEXUS,GX 470,1998,Jeep,Yes,Petrol,4.7,91500 km,8,Automatic,4x4,4-May,Left wheel,Black,0.0
45018377.0,22266.0,585,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.8,377699 km,,Variator,Front,4-May,Left wheel,Silver,12.0
45696568.0,14897.0,584,VOLKSWAGEN,Jetta se,2007,Sedan,Yes,Petrol,1.8 Turbo,330400 km,4,Automatic,Front,4-May,Left wheel,Silver,8.0
45018160.0,4704.0,-,OPEL,Vectra,2019,Sedan,No,CNG,2.2,633100 km,4,Manual,Front,4-May,Left wheel,Green,4.0
45815914.0,8467.0,843,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.5,517000 km,4,Automatic,Front,4-May,Left wheel,Red,6.0
